0.0000000000	0.0009765625	0.0000000000	0.0000000000
0.0000009756	0.0009775372	0.0000005940	-0.0000009361
0.0000019512	0.0009785118	0.0000011880	-0.0000018722
0.0000029268	0.0009794865	0.0000017820	-0.0000028083
0.0000039024	0.0009804611	0.0000023760	-0.0000037444
0.0000048780	0.0009814358	0.0000029699	-0.0000046805
0.0000058537	0.0009824104	0.0000035639	-0.0000056165
0.0000068293	0.0009833851	0.0000041579	-0.0000065526
0.0000078049	0.0009843598	0.0000047519	-0.0000074887
0.0000087805	0.0009853344	0.0000053459	-0.0000084248
0.0000097561	0.0009863091	0.0000059399	-0.0000093609
0.0000107317	0.0009872837	0.0000065339	-0.0000102970
0.0000117073	0.0009882584	0.0000071279	-0.0000112331
0.0000126829	0.0009892330	0.0000077218	-0.0000121692
0.0000136585	0.0009902077	0.0000083158	-0.0000131053
0.0000146341	0.0009911824	0.0000089098	-0.0000140414
0.0000156098	0.0009921570	0.0000095038	-0.0000149775
0.0000165854	0.0009931317	0.0000100978	-0.0000159135
0.0000175610	0.0009941063	0.0000106918	-0.0000168496
0.0000185366	0.0009950810	0.0000112858	-0.0000177857
0.0000195122	0.0009960556	0.0000118798	-0.0000187218
0.0000204878	0.0009970303	0.0000124737	-0.0000196579
0.0000214634	0.0009980050	0.0000130677	-0.0000205940
0.0000224390	0.0009989796	0.0000136617	-0.0000215301
0.0000234146	0.0009999543	0.0000142557	-0.0000224662
0.0000243902	0.0010009289	0.0000148497	-0.0000234023
0.0000253659	0.0010019036	0.0000154437	-0.0000243384
0.0000263415	0.0010028782	0.0000160377	-0.0000252744
0.0000273171	0.0010038529	0.0000166317	-0.0000262105
0.0000282927	0.0010048276	0.0000172257	-0.0000271466
0.0000292683	0.0010058022	0.0000178196	-0.0000280827
0.0000302439	0.0010067769	0.0000184136	-0.0000290188
0.0000312195	0.0010077515	0.0000190076	-0.0000299549
0.0000321951	0.0010087262	0.0000196016	-0.0000308910
0.0000331707	0.0010097008	0.0000201956	-0.0000318271
0.0000341463	0.0010106755	0.0000207896	-0.0000327632
0.0000351220	0.0010116502	0.0000213836	-0.0000336993
0.0000360976	0.0010126248	0.0000219776	-0.0000346354
0.0000370732	0.0010135995	0.0000225715	-0.0000355714
0.0000380488	0.0010145741	0.0000231655	-0.0000365075
0.0000390244	0.0010155488	0.0000237595	-0.0000374436
0.0000400000	0.0010165234	0.0000243535	-0.0000383797
0.0000409756	0.0010174981	0.0000249475	-0.0000393158
0.0000419512	0.0010184728	0.0000255415	-0.0000402519
0.0000429268	0.0010194474	0.0000261355	-0.0000411880
0.0000439024	0.0010204221	0.0000267295	-0.0000421241
0.0000448780	0.0010213967	0.0000273235	-0.0000430602
0.0000458537	0.0010223714	0.0000279174	-0.0000439963
0.0000468293	0.0010233460	0.0000285114	-0.0000449324
0.0000478049	0.0010243207	0.0000291054	-0.0000458684
0.0000487805	0.0010252954	0.0000296994	-0.0000468045
0.0000497561	0.0010262700	0.0000302934	-0.0000477406
0.0000507317	0.0010272447	0.0000308874	-0.0000486767
0.0000517073	0.0010282193	0.0000314814	-0.0000496128
0.0000526829	0.0010291940	0.0000320754	-0.0000505489
0.0000536585	0.0010301686	0.0000326693	-0.0000514850
0.0000546341	0.0010311433	0.0000332633	-0.0000524211
0.0000556098	0.0010321179	0.0000338573	-0.0000533572
0.0000565854	0.0010330926	0.0000344513	-0.0000542933
0.0000575610	0.0010340673	0.0000350453	-0.0000552294
0.0000585366	0.0010350419	0.0000356393	-0.0000561654
0.0000595122	0.0010360166	0.0000362333	-0.0000571015
0.0000604878	0.0010369912	0.0000368273	-0.0000580376
0.0000614634	0.0010379659	0.0000374212	-0.0000589737
0.0000624390	0.0010389405	0.0000380152	-0.0000599098
0.0000634146	0.0010399152	0.0000386092	-0.0000608459
0.0000643902	0.0010408899	0.0000392032	-0.0000617820
0.0000653659	0.0010418645	0.0000397972	-0.0000627181
0.0000663415	0.0010428392	0.0000403912	-0.0000636542
0.0000673171	0.0010438138	0.0000409852	-0.0000645903
0.0000682927	0.0010447885	0.0000415792	-0.0000655263
0.0000692683	0.0010457631	0.0000421732	-0.0000664624
0.0000702439	0.0010467378	0.0000427671	-0.0000673985
0.0000712195	0.0010477125	0.0000433611	-0.0000683346
0.0000721951	0.0010486871	0.0000439551	-0.0000692707
0.0000731707	0.0010496618	0.0000445491	-0.0000702068
0.0000741463	0.0010506364	0.0000451431	-0.0000711429
0.0000751220	0.0010516111	0.0000457371	-0.0000720790
0.0000760976	0.0010525857	0.0000463311	-0.0000730151
0.0000770732	0.0010535604	0.0000469251	-0.0000739512
0.0000780488	0.0010545351	0.0000475190	-0.0000748873
0.0000790244	0.0010555097	0.0000481130	-0.0000758233
0.0000800000	0.0010564844	0.0000487070	-0.0000767594
0.0000809756	0.0010574590	0.0000493010	-0.0000776955
0.0000819512	0.0010584337	0.0000498950	-0.0000786316
0.0000829268	0.0010594083	0.0000504890	-0.0000795677
0.0000839024	0.0010603830	0.0000510830	-0.0000805038
0.0000848780	0.0010613577	0.0000516770	-0.0000814399
0.0000858537	0.0010623323	0.0000522709	-0.0000823760
0.0000868293	0.0010633070	0.0000528649	-0.0000833121
0.0000878049	0.0010642816	0.0000534589	-0.0000842482
0.0000887805	0.0010652563	0.0000540529	-0.0000851843
0.0000897561	0.0010662309	0.0000546469	-0.0000861203
0.0000907317	0.0010672056	0.0000552409	-0.0000870564
0.0000917073	0.0010681803	0.0000558349	-0.0000879925
0.0000926829	0.0010691549	0.0000564289	-0.0000889286
0.0000936585	0.0010701296	0.0000570229	-0.0000898647
0.0000946341	0.0010711042	0.0000576168	-0.0000908008
0.0000956098	0.0010720789	0.0000582108	-0.0000917369
0.0000965854	0.0010730535	0.0000588048	-0.0000926730
0.0000975610	0.0010740282	0.0000593988	-0.0000936091
0.0000985366	0.0010750029	0.0000599928	-0.0000945452
0.0000995122	0.0010759775	0.0000605868	-0.0000954813
0.0001004878	0.0010769522	0.0000611808	-0.0000964173
0.0001014634	0.0010779268	0.0000617748	-0.0000973534
0.0001024390	0.0010789015	0.0000623687	-0.0000982895
0.0001034146	0.0010798761	0.0000629627	-0.0000992256
0.0001043902	0.0010808508	0.0000635567	-0.0001001617
0.0001053659	0.0010818255	0.0000641507	-0.0001010978
0.0001063415	0.0010828001	0.0000647447	-0.0001020339
